Date,RGTI,IONQ,QNTM.MI,RACE.MI,LEGN,TTWO,LGND,SMR
2026-01-07,21.5686658474774,42.589773841752866,22.94499969482422,314.0244140625,19.438321739031103,219.59658682019122,171.07777565637133,16.657751863981947
2026-01-08,21.624101115669127,43.20538288251039,22.729999542236328,317.7816162109375,19.722893605621856,216.1382473330299,171.3399631125374,16.845388934455436
2026-01-09,21.204568085776053,42.41771590393857,22.920000076293945,322.0332336425781,20.2438442076683,215.0565353890442,177.2622972176201,17.59327299243322
2026-01-12,21.963716171590082,43.83279771256979,22.84000015258789,319.5613708496094,20.38934884541386,214.1483761132557,177.9207193754692,16.965313598641327
2026-01-13,20.973724352509066,41.94744870501813,22.915000915527344,307.49871826171875,19.34519679275641,212.12861875242095,161.8071012982464,16.482416061108182
2026-01-14,22.09142227582973,43.7018514384946,22.764999389648438,304.334716796875,19.995658611206107,210.85627996223812,168.8121345912439,17.032383893447573
2026-01-15,21.208408698576047,40.83691966289461,23.135000228881836,302.95050048828125,18.984530962998143,209.80009488574046,168.36213311742648,16.228295705729327
2026-01-16,22.06906925224027,43.759120392362476,23.020000457763672,296.721435546875,19.07139593166886,206.85660043567992,166.2243630383899,17.39166687717478
2026-01-19,22.038836506574597,43.69917412357085,22.674999237060547,289.20697021484375,19.0452697431966,206.5732245071911,165.99664981524762,17.367841774476062
2026-01-20,21.470658929917168,43.525553744523805,22.665000915527344,286.4385070800781,20.121762240185962,206.72490218277693,168.8784596038067,16.32423062844122
2026-01-21,20.182700082648516,41.209544943218916,22.565000534057617,283.1756591796875,17.701430375358036,203.13158170519006,170.11619643614225,16.84023343250952
2026-01-22,21.3827320412782,42.26002601920732,22.684999465942383,285.25201416015625,16.56819135054882,206.54555347596613,174.6085240834939,17.681874698286773
2026-01-23,19.949619501359063,40.1969932098654,22.520000457763672,281.0992736816406,16.172377780315404,209.04988295704004,171.12433732955446,16.81893278644999
2026-01-26,18.349773186383242,36.57305308469032,21.975000381469727,281.49481201171875,15.988588196443462,207.13487270038638,167.15496439089046,15.516351841827095
2026-01-27,18.785020190777274,38.302582719151815,21.844999313354492,278.5285949707031,15.383340909914434,206.72785064556186,164.6025902371813,16.166401193569985
2026-01-28,18.314740739851658,38.110636219415504,22.075000762939453,277.5398254394531,14.85316337088832,202.35249762204214,158.28396045720672,17.041611906761634
2026-01-29,16.572368489803768,36.10021297451621,21.5,279.9128112792969,14.794073179672006,199.76174323209506,162.9435297557715,15.79592982699192
2026-01-30,15.185032411192257,33.41208510177053,21.610000610351562,277.6387023925781,14.625099949370277,184.10911791305915,160.54181654506036,14.608385166865885
2026-02-02,14.94617756970326,32.54232961076237,21.639999389648438,281.7914123535156,14.473571590618135,187.19434114216412,167.0410485507024,13.908131690579754
2026-02-03,15.433884123421732,32.605248265745246,21.489999771118164,279.2206726074219,14.120182321174918,179.82467495005545,168.52683233781048,15.154192698969101
2026-02-04,14.547897987681113,29.90824323046879,21.065000534057617,286.1418762207031,14.090895196041766,169.90318960760774,167.84668673036595,13.710061150531518
2026-02-05,12.688916247101496,25.784555287854502,20.665000915527344,282.1869201660156,14.150578003970129,163.73997882005654,162.42659929381333,12.574525158354623
2026-02-06,15.036674621125744,29.708260724476222,21.155000686645508,277.8364562988281,14.518755225838722,166.0656852692102,161.69308298092923,14.88384698248268
2026-02-09,14.874280671176999,30.00224370815665,21.3799991607666,278.4296875,14.536036979149078,173.37542475266338,158.0698779307039,14.950385703492424
2026-02-10,14.255647494593346,29.561357457617003,21.434999465942383,306.80657958984375,15.045294919488027,177.00693581834446,157.10614986574996,14.06243638494653
2026-02-11,13.818779606514472,28.2683616787855,21.094999313354492,319.16583251953125,15.593437723524609,171.48575247745728,156.40537435628423,13.095458932431926
2026-02-12,12.62202872952933,26.355536733604268,20.625,325.0982971191406,15.207060413277452,160.28882143724334,152.95473493587818,11.779998781413607
2026-02-13,13.55695217054037,28.740064787212745,20.860000610351562,318.6714782714844,14.812381346401262,163.18053928810804,154.88965311992987,12.057177713447912
2026-02-16,13.558077019625317,28.74244941136503,20.889999389648438,312.4424133300781,14.813610361108536,163.1940787236678,154.9025046430737,12.058178123064131
2026-02-17,13.15624596344374,28.000272021137167,20.65999984741211,314.7165222167969,15.282849268500556,163.60495931553686,158.23781810075326,12.042311358773748
2026-02-18,13.651875155777669,28.130624919156546,20.959999084472656,306.6088562011719,15.482812706509138,168.01594036805673,160.2618758658925,11.981249749800192
2026-02-19,14.081115399180621,28.357330197250636,20.8799991607666,307.59759521484375,15.574053095322723,170.81410084440645,158.04779903723204,12.41852587596867
2026-02-20,13.526906154132414,27.104792656330858,20.844999313354492,305.718994140625,15.39620287000463,169.6980967756737,156.32412842446726,11.419699256543343
2026-02-23,13.536420070753556,26.008177725775127,20.625,300.4786376953125,16.688157850071804,165.26768267249037,155.17873859793696,10.64662254566743
2026-02-24,13.973391737293767,26.810598952250253,20.575000762939453,312.9367980957031,16.534050148417233,173.13270462418708,160.25310143850547,11.38729736097616
2026-02-25,14.972101226773379,28.52597313850417,20.985000610351562,315.80413818359375,16.747013044021422,176.05595102220317,162.53605110944946,11.192984011997835
2026-02-26,15.776335604752486,34.59960501561958,21.4950008392334,316.00189208984375,16.31801347919007,180.52224385190286,166.03239420789126,11.28211155009475
2026-02-27,14.7589209279777,32.508598034561814,21.110000610351562,317.7816162109375,16.097560069083233,179.17431234913292,168.01616305259012,10.887034369918494
2026-03-02,15.043221980627381,32.60356787001037,21.1200008392334,304.8291015625,15.681006952072073,181.87927040903372,172.24446388331702,11.097458665334758
2026-03-03,14.49910332707084,31.674044587528925,20.600000381469727,301.3684997558594,15.268514637368998,185.55604901356807,174.60478201782746,10.71189685280388
2026-03-04,15.294202189167171,31.97487253948648,21.100000381469727,309.2784423828125,15.371706722556569,185.8125016425324,179.93938398465218,10.79894664397782
2026-03-05,14.584527446083586,30.956670980580828,20.764999389648438,304.63134765625,15.254883479238707,182.6546685758264,177.27464115146265,10.467858334228081
2026-03-06,14.653604792416491,30.780322485602387,20.764999389648438,298.20452880859375,16.342085191646238,182.20090369744918,173.93078649857648,10.053354893853701
